"","game_id","team_a","team_b","court","a_score","b_score","a_flag","b_flag","date","season"
"1838",1838,"saint-louis","missouri-state","B",65,81,0,0,2010-12-18,2011
"1839",1839,"rutgers","monmouth","B",79,56,0,0,2010-12-18,2011
"1840",1840,"maryland-baltimore-county","morgan-state","B",62,75,0,0,2010-12-18,2011
"1841",1841,"western-kentucky","murray-state","B",60,69,0,0,2010-12-18,2011
"1842",1842,"eastern-washington","nebraska","B",42,72,0,0,2010-12-18,2011
"1843",1843,"southern-utah","nevada-las-vegas","B",50,72,0,0,2010-12-18,2011
"1844",1844,"pacific","new-mexico-state","B",64,69,0,0,2010-12-18,2011
"1845",1845,"texas","north-carolina","B",78,76,0,0,2010-12-18,2011
"1846",1846,"radford","north-carolina-wilmington","B",50,64,0,0,2010-12-18,2011
"1847",1847,"furman","north-florida","B",60,49,0,0,2010-12-18,2011
"1848",1848,"south-carolina","ohio-state","B",57,79,0,0,2010-12-18,2011
"1849",1849,"cincinnati","oklahoma","B",66,56,0,0,2010-12-18,2011
"1850",1850,"alabama","oklahoma-state","B",60,68,0,0,2010-12-18,2011
"1851",1851,"george-washington","oregon-state","B",87,79,0,0,2010-12-18,2011
"1852",1852,"california-irvine","pepperdine","B",69,76,0,0,2010-12-18,2011
"1853",1853,"maryland-eastern-shore","pittsburgh","B",64,97,0,0,2010-12-18,2011
"1854",1854,"portland","portland-state","B",78,67,0,0,2010-12-18,2011
"1855",1855,"indiana-state","purdue","B",52,65,0,0,2010-12-18,2011
"1856",1856,"new-hampshire","rhode-island","B",52,64,0,0,2010-12-18,2011
"1857",1857,"drexel","saint-francis-pa","B",61,57,0,0,2010-12-18,2011
"1858",1858,"fairleigh-dickinson","saint-peters","B",57,60,0,0,2010-12-18,2011
"1859",1859,"asbury","samford","B",67,80,1,0,2010-12-18,2011
"1860",1860,"california-santa-barbara","san-diego-state","B",64,90,0,0,2010-12-18,2011
"1861",1861,"san-jose-state","seattle","B",86,70,0,0,2010-12-18,2011
"1862",1862,"james-madison","south-florida","B",66,61,0,0,2010-12-18,2011
"1863",1863,"ohio","st-bonaventure","B",107,112,0,0,2010-12-18,2011
"1864",1864,"jarvis-christian","stephen-f-austin","B",45,76,1,0,2010-12-18,2011
"1865",1865,"iona","syracuse","B",77,83,0,0,2010-12-18,2011
"1866",1866,"northern-illinois","temple","B",74,84,0,0,2010-12-18,2011
"1867",1867,"arkansas","texas-am","B",62,71,0,0,2010-12-18,2011
"1868",1868,"houston","texas-am-corpus-christi","B",78,81,0,0,2010-12-18,2011
"1869",1869,"texas-tech","texas-el-paso","B",71,82,0,0,2010-12-18,2011
"1870",1870,"florida-gulf-coast","toledo","B",63,75,0,0,2010-12-18,2011
"1871",1871,"belmont","troy","B",98,63,0,0,2010-12-18,2011
"1872",1872,"brigham-young","ucla","B",79,86,0,0,2010-12-18,2011
"1873",1873,"utah-state","utah-valley","B",76,58,0,0,2010-12-18,2011
"1874",1874,"ipfw","valparaiso","B",47,63,0,0,2010-12-18,2011
"1875",1875,"southeastern-louisiana","vanderbilt","B",52,85,0,0,2010-12-18,2011
"1876",1876,"delaware","villanova","B",59,78,0,0,2010-12-18,2011
"1877",1877,"tulane","virginia-commonwealth","B",67,70,0,0,2010-12-18,2011
"1878",1878,"mississippi-state","virginia-tech","B",57,88,0,0,2010-12-18,2011
"1879",1879,"san-francisco","washington","B",52,80,0,0,2010-12-18,2011
"1880",1880,"university-of-the-southwest","weber-state","B",54,94,1,0,2010-12-18,2011
"1881",1881,"cleveland-state","west-virginia","B",63,74,0,0,2010-12-18,2011
"1882",1882,"south-dakota-state","western-michigan","B",74,77,0,0,2010-12-18,2011
"1883",1883,"high-point","wofford","B",65,79,0,0,2010-12-18,2011
"1884",1884,"miami-oh","wright-state","B",51,66,0,0,2010-12-18,2011
"1885",1885,"wake-forest","xavier","B",75,83,0,0,2010-12-18,2011
"1886",1886,"alabama-am","alabama-birmingham","B",40,58,0,0,2010-12-19,2011
"1887",1887,"texas-pan-american","boise-state","B",62,91,0,0,2010-12-19,2011
"1888",1888,"bryant","boston-college","B",77,93,0,0,2010-12-19,2011
"1889",1889,"montana-state","california-riverside","B",67,78,0,0,2010-12-19,2011
"1890",1890,"niagara","central-connecticut-state","B",71,74,0,0,2010-12-19,2011
"1891",1891,"north-carolina-greensboro","clemson","B",61,71,0,0,2010-12-19,2011
"1892",1892,"longwood","colorado","B",59,104,0,0,2010-12-19,2011
"1893",1893,"south-carolina-state","indiana","B",60,102,0,0,2010-12-19,2011
"1894",1894,"dartmouth","iowa-state","B",42,71,0,0,2010-12-19,2011
"1895",1895,"southeast-missouri-state","jacksonville-state","B",76,67,0,0,2010-12-19,2011
"1896",1896,"army","long-island-university","B",85,91,0,0,2010-12-19,2011
"1897",1897,"lamar","louisiana-lafayette","B",65,68,0,0,2010-12-19,2011
"1898",1898,"florida-atlantic","louisiana-monroe","B",60,58,0,0,2010-12-19,2011
"1899",1899,"colgate","maine","B",57,78,0,0,2010-12-19,2011
"1900",1900,"holy-cross","marist","B",75,57,0,0,2010-12-19,2011
"1901",1901,"virginia-military-institute","marshall","B",70,98,0,0,2010-12-19,2011
"1902",1902,"sacramento-state","mcneese-state","B",63,65,0,0,2010-12-19,2011
"1903",1903,"citadel","new-mexico","B",58,84,0,0,2010-12-19,2011
"1904",1904,"arizona","north-carolina-state","B",72,62,0,0,2010-12-19,2011
"1905",1905,"texas-state","north-texas","B",62,85,0,0,2010-12-19,2011
"1906",1906,"southern-illinois-edwardsville","northern-iowa","B",47,68,0,0,2010-12-19,2011
"1907",1907,"canisius","northwestern-state","B",74,86,0,0,2010-12-19,2011
"1908",1908,"stony-brook","notre-dame","B",62,88,0,0,2010-12-19,2011
"1909",1909,"washington-state","santa-clara","B",85,79,0,0,2010-12-19,2011
"1910",1910,"njit","seton-hall","B",45,68,0,0,2010-12-19,2011
"1911",1911,"william-woods","tennessee-martin","B",57,87,1,0,2010-12-19,2011
"1912",1912,"morehead-state","tennessee-state","B",64,70,0,0,2010-12-19,2011
"1913",1913,"eastern-illinois","tennessee-tech","B",64,65,0,0,2010-12-19,2011
"1914",1914,"sacred-heart","yale","B",71,62,0,0,2010-12-19,2011
"1915",1915,"belmont","alabama-state","B",66,53,0,0,2010-12-20,2011
"1916",1916,"savannah-state","arkansas-state","B",55,68,0,0,2010-12-20,2011
"1917",1917,"jackson-state","bradley","B",55,64,0,0,2010-12-20,2011
"1918",1918,"south-dakota-state","central-michigan","B",72,69,0,0,2010-12-20,2011
"1919",1919,"thomas-more","coastal-carolina","B",70,125,1,0,2010-12-20,2011
"1920",1920,"northern-colorado","colorado-state","B",61,75,0,0,2010-12-20,2011
"1921",1921,"coppin-state","connecticut","B",64,76,0,0,2010-12-20,2011
"1922",1922,"bucknell","cornell","B",75,64,0,0,2010-12-20,2011
"1923",1923,"western-illinois","creighton","B",47,60,0,0,2010-12-20,2011
"1924",1924,"winthrop","dayton","B",58,73,0,0,2010-12-20,2011
"1925",1925,"elon","duke","B",72,98,0,0,2010-12-20,2011
"1926",1926,"vermont","fairfield","B",59,67,0,0,2010-12-20,2011
"1927",1927,"jacksonville","florida","B",71,68,0,0,2010-12-20,2011
"1928",1928,"north-dakota","green-bay","B",68,72,0,0,2010-12-20,2011
"1929",1929,"towson","hampton","B",67,78,0,0,2010-12-20,2011
"1930",1930,"texas-am-corpus-christi","memphis","B",63,68,0,0,2010-12-20,2011
"1931",1931,"american","mount-st-marys","B",69,64,0,0,2010-12-20,2011
"1932",1932,"portland-state","nevada","B",73,79,0,0,2010-12-20,2011
"1933",1933,"illinois-state","north-carolina-wilmington","B",62,60,0,0,2010-12-20,2011
"1934",1934,"rochester-mi","oakland","B",79,103,1,0,2010-12-20,2011
"1935",1935,"eastern-washington","south-dakota","B",72,78,0,0,2010-12-20,2011
"1936",1936,"xavier-la","southern","B",72,58,1,0,2010-12-20,2011
"1937",1937,"northwestern","st-francis-ny","B",92,61,0,0,2010-12-20,2011
"1938",1938,"davidson","st-johns-ny","B",57,62,0,0,2010-12-20,2011
"1939",1939,"morgan-state","syracuse","B",55,97,0,0,2010-12-20,2011
"1940",1940,"stephen-f-austin","texas-el-paso","B",52,61,0,0,2010-12-20,2011
"1941",1941,"samford","texas-san-antonio","B",74,73,0,0,2010-12-20,2011
"1942",1942,"mayville-state","utah-valley","B",60,80,1,0,2010-12-20,2011
"1943",1943,"eastern-michigan","valparaiso","B",67,74,0,0,2010-12-20,2011
"1944",1944,"norfolk-state","virginia","B",49,50,0,0,2010-12-20,2011
"1945",1945,"centenary-la","wyoming","B",49,76,0,0,2010-12-20,2011
"1946",1946,"lipscomb","alabama","B",51,71,0,0,2010-12-21,2011
"1947",1947,"virginia-commonwealth","alabama-birmingham","B",65,68,0,0,2010-12-21,2011
"1948",1948,"long-beach-state","arizona-state","B",55,72,0,0,2010-12-21,2011
"1949",1949,"akron","arkansas-little-rock","B",75,61,0,0,2010-12-21,2011
"1950",1950,"south-carolina-upstate","auburn","B",54,68,0,0,2010-12-21,2011
"1951",1951,"morehead-state","austin-peay","B",85,86,0,0,2010-12-21,2011
"1952",1952,"mount-st-joseph","ball-state","B",43,95,1,0,2010-12-21,2011
"1953",1953,"saint-peters","binghamton","B",61,56,0,0,2010-12-21,2011
"1954",1954,"saint-josephs","boston-university","B",79,85,0,0,2010-12-21,2011
"1955",1955,"army","brown","B",88,86,0,0,2010-12-21,2011
"1956",1956,"southern-utah","california-davis","B",65,74,0,0,2010-12-21,2011
"1957",1957,"california-baptist","california-santa-barbara","B",52,76,1,0,2010-12-21,2011
"1958",1958,"lyon","central-arkansas","B",67,81,1,0,2010-12-21,2011
"1959",1959,"bluefield-college-va","charleston-southern","B",66,99,1,0,2010-12-21,2011
"1960",1960,"reinhardt","chattanooga","B",48,107,1,0,2010-12-21,2011
"1961",1961,"arkansas-pine-bluff","denver","B",55,73,0,0,2010-12-21,2011
"1962",1962,"dartmouth","drake","B",67,59,0,0,2010-12-21,2011
"1963",1963,"north-carolina-central","florida-gulf-coast","B",68,87,0,0,2010-12-21,2011
"1964",1964,"pacific","fresno-state","B",65,55,0,0,2010-12-21,2011
"1965",1965,"high-point","georgia","B",38,85,0,0,2010-12-21,2011
"1966",1966,"sam-houston-state","houston","B",73,75,0,0,2010-12-21,2011
"1967",1967,"louisiana-tech","iowa","B",58,77,0,0,2010-12-21,2011
"1968",1968,"chicago-state","iowa-state","B",63,104,0,0,2010-12-21,2011
"1969",1969,"eastern-illinois","jacksonville-state","B",61,54,0,0,2010-12-21,2011
"1970",1970,"nevada-las-vegas","kansas-state","B",63,59,0,0,2010-12-21,2011
"1971",1971,"youngstown-state","kent-state","B",58,71,0,0,2010-12-21,2011
"1972",1972,"mississippi-valley-state","marquette","B",77,102,0,0,2010-12-21,2011
"1973",1973,"washington-college","maryland-eastern-shore","B",86,102,1,0,2010-12-21,2011
"1974",1974,"university-of-the-southwest","mcneese-state","B",61,100,1,0,2010-12-21,2011
"1975",1975,"oral-roberts","miami-fl","B",56,69,0,0,2010-12-21,2011
"1976",1976,"cincinnati","miami-oh","B",64,48,0,0,2010-12-21,2011
"1977",1977,"vanderbilt","middle-tennessee","B",72,53,0,0,2010-12-21,2011
"1978",1978,"houston-baptist","missouri-kansas-city","B",51,73,0,0,2010-12-21,2011
"1979",1979,"grambling","nebraska","B",39,79,0,0,2010-12-21,2011
"1980",1980,"louisiana-lafayette","new-mexico-state","B",76,82,0,0,2010-12-21,2011
"1981",1981,"jarvis-christian","nicholls-state","B",67,89,1,0,2010-12-21,2011
"1982",1982,"william-mary","north-carolina","B",60,85,0,0,2010-12-21,2011
"1983",1983,"valparaiso","oakland","B",103,102,0,0,2010-12-21,2011
"1984",1984,"north-carolina-asheville","ohio-state","B",49,96,0,0,2010-12-21,2011
"1985",1985,"sacramento-state","oklahoma","B",53,66,0,0,2010-12-21,2011
"1986",1986,"stanford","oklahoma-state","B",68,79,0,0,2010-12-21,2011
"1987",1987,"idaho","oregon","B",69,65,0,0,2010-12-21,2011
"1988",1988,"maine","penn-state","B",74,64,0,0,2010-12-21,2011
"1989",1989,"cal-poly","pepperdine","B",70,64,0,0,2010-12-21,2011
"1990",1990,"dallas-christian","prairie-view","B",48,83,1,0,2010-12-21,2011
"1991",1991,"sacred-heart","providence","B",76,84,0,0,2010-12-21,2011
"1992",1992,"ipfw","purdue","B",52,77,0,0,2010-12-21,2011
"1993",1993,"eastern-michigan","rochester-mi","B",82,63,0,1,2010-12-21,2011
"1994",1994,"san-francisco","san-diego-state","B",56,62,0,0,2010-12-21,2011
"1995",1995,"alcorn-state","south-alabama","B",76,86,0,0,2010-12-21,2011
"1996",1996,"davidson","st-francis-ny","B",76,69,0,0,2010-12-21,2011
"1997",1997,"northwestern","st-johns-ny","B",69,85,0,0,2010-12-21,2011
"1998",1998,"rice","stetson","B",66,63,0,0,2010-12-21,2011
"1999",1999,"southern-california","tennessee","B",65,64,0,0,2010-12-21,2011
"2000",2000,"murray-state","tennessee-martin","B",66,54,0,0,2010-12-21,2011
"2001",2001,"eastern-kentucky","tennessee-state","B",49,62,0,0,2010-12-21,2011
"2002",2002,"southeast-missouri-state","tennessee-tech","B",77,75,0,0,2010-12-21,2011
"2003",2003,"wagner","texas-am","B",51,86,0,0,2010-12-21,2011
"2004",2004,"northwestern-state","texas-christian","B",79,96,0,0,2010-12-21,2011
"2005",2005,"indiana-northwest","toledo","B",44,80,1,0,2010-12-21,2011
"2006",2006,"western-michigan","troy","B",99,102,0,0,2010-12-21,2011
"2007",2007,"auburn-montgomery","tulane","B",70,91,1,0,2010-12-21,2011
"2008",2008,"montana-state","ucla","B",59,75,0,0,2010-12-21,2011
"2009",2009,"idaho-state","utah-state","B",48,71,0,0,2010-12-21,2011
"2010",2010,"presbyterian","wake-forest","B",66,64,0,0,2010-12-21,2011
"2011",2011,"brigham-young","weber-state","B",72,66,0,0,2010-12-21,2011
"2012",2012,"tulsa","wichita-state","B",79,82,0,0,2010-12-21,2011
"2013",2013,"stetson","akron","B",56,72,0,0,2010-12-22,2011
"2014",2014,"robert-morris","arizona","B",56,82,0,0,2010-12-22,2011
"2015",2015,"texas-southern","arkansas","B",59,67,0,0,2010-12-22,2011
"2016",2016,"san-diego","baylor","B",50,83,0,0,2010-12-22,2011
"2017",2017,"bucknell","boston-college","B",80,84,0,0,2010-12-22,2011
"2018",2018,"manhattan","bowling-green-state","B",57,70,0,0,2010-12-22,2011
"2019",2019,"detroit-mercy","bradley","B",65,73,0,0,2010-12-22,2011
"2020",2020,"utah","butler","B",62,74,0,0,2010-12-22,2011
"2021",2021,"california-riverside","cal-state-bakersfield","B",80,89,0,0,2010-12-22,2011
"2022",2022,"montana","cal-state-fullerton","B",71,57,0,0,2010-12-22,2011
"2023",2023,"santa-clara","cal-state-northridge","B",99,79,0,0,2010-12-22,2011
"2024",2024,"kansas","california","B",78,63,0,0,2010-12-22,2011
